sensor_id,sensor_type,location,lat,lon,altitude,date,PM10,PM2.5
67272,SDS011,54190,49.77,9.25,,2025-12-19,1.0,1.0
67274,SDS011,55463,52.324,5.122,,2025-12-19,2.0,2.0
67332,SDS011,54224,52.4415959,10.28632379,,2025-12-19,1.0,1.0
67342,SDS011,54229,51.20327705,17.40971178,,2025-12-19,6.0,3.0
67352,SDS011,54238,52.278,21.056,,2025-12-19,7.0,3.0
67355,SDS011,54239,55.840821,37.133724,,2025-12-19,1.0,1.0
67360,SDS011,54242,51.645184,11.0459,,2025-12-19,1.0,1.0
67363,SDS011,54250,45.572,38.086,,2025-12-19,1.0,1.0
67394,SDS011,54270,55.7538055,37.7900273,,2025-12-19,1.0,1.0
67429,SDS011,54298,52.076,5.264,,2025-12-19,1.0,1.0
67433,SDS011,54305,47.95,6.572,,2025-12-19,1.0,1.0
67436,SDS011,54516,49.83298972,20.88717967,,2025-12-19,3.0,2.0
67442,SDS011,54311,51.726,5.154,,2025-12-19,1.0,1.0
67456,SDS011,54319,52.038,4.64,,2025-12-19,1.0,1.0
67476,SDS011,54329,51.68027592,5.11939019,,2025-12-19,1.0,1.0
67500,SDS011,54349,52.528,19.76,,2025-12-19,1.0,2.0
67516,SDS011,68821,59.134,37.894,,2025-12-19,1.0,1.0
67522,SDS011,54363,51.5723851,5.4836731,,2025-12-19,2.0,1.0
67526,SDS011,54365,51.5572489,5.4577862,,2025-12-19,1.0,1.0
67528,SDS011,54366,51.98,5.856,,2025-12-19,1.0,1.0
67536,SDS011,54373,52.21432637,5.96382141,,2025-12-19,1.0,1.0
67554,SDS011,54385,53.516,49.456,,2025-12-19,1.0,1.0
67575,SDS011,54399,47.5489362,18.73489469,,2025-12-19,9.0,4.0
67585,SDS011,55785,47.946,20.54,,2025-12-19,2.0,1.0
67589,SDS011,54407,51.21120285,17.37494498,,2025-12-19,3.0,2.0
67591,SDS011,59122,51.2223339,17.38097737,,2025-12-19,5.0,3.0
67595,SDS011,54410,48.694,8.934,,2025-12-19,1.0,1.0
67602,SDS011,54417,47.454,18.918,,2025-12-19,8.0,4.0
67604,SDS011,54418,52.21373054,5.96476912,,2025-12-19,1.0,1.0
67608,SDS011,54420,52.21525252,5.95925212,,2025-12-19,1.0,1.0
67610,SDS011,54421,52.21541101,5.95905364,,2025-12-19,1.0,1.0
67612,SDS011,54422,52.214918,5.96374333,,2025-12-19,2.0,1.0
67614,SDS011,54423,52.21440343,5.96414149,,2025-12-19,1.0,1.0
67616,SDS011,54424,52.2141372,5.96371889,,2025-12-19,1.0,1.0
67618,SDS011,54425,52.2237883,6.0048308,,2025-12-19,1.0,1.0
67620,SDS011,54426,52.223114,6.0037355,,2025-12-19,2.0,2.0
67622,SDS011,54427,52.22306,6.003112,,2025-12-19,1.0,1.0
67624,SDS011,54428,52.223766,6.0061545,,2025-12-19,1.0,1.0
67626,SDS011,54429,52.224674,6.0063353,,2025-12-19,1.0,1.0
67628,SDS011,54430,52.224613,6.0050807,,2025-12-19,1.0,1.0
67630,SDS011,54431,52.2184218,5.9642785,,2025-12-19,1.0,1.0
67640,SDS011,54434,50.096,20.082,,2025-12-19,7.0,4.0
67657,SDS011,54444,48.0305544,14.71001251,,2025-12-19,1.0,1.0
67663,SDS011,54447,51.70155633,5.21451473,,2025-12-19,1.0,1.0
67669,SDS011,54450,52.50861497,4.66828018,,2025-12-19,1.0,1.0
67679,SDS011,54461,51.2159118,17.40785383,,2025-12-19,2.0,2.0
67681,SDS011,54462,51.20707927,17.39707321,,2025-12-19,10.0,4.0
67692,SDS011,54482,42.70227437,23.37409616,,2025-12-19,10.0,10.0
67694,SDS011,54483,52.02912064,4.64687114,,2025-12-19,1.0,1.0
67696,SDS011,54486,51.442,6.778,,2025-12-19,1.0,1.0
67712,SDS011,67640,55.784,49.138,,2025-12-19,1.0,1.0
67715,SDS011,54508,43.238,25.306,,2025-12-19,2.0,2.0
67717,SDS011,54511,47.532,19.18,,2025-12-19,2.0,1.0
67733,SDS011,54531,42.68747925,23.31567445,,2025-12-19,10.0,7.0
67757,SDS011,54562,47.62,18.786,,2025-12-19,8.0,3.0
67770,SDS011,67052,52.0146054,5.5457428,,2025-12-19,1.0,1.0
67776,SDS011,54576,52.02,5.536,,2025-12-19,1.0,1.0
67798,SDS011,54596,43.216,27.904,,2025-12-19,3.0,3.0
67805,SDS011,86007,45.634,11.704,,2025-12-19,3.0,2.0
67811,SDS011,65484,52.02855463,5.54268837,,2025-12-19,2.0,2.0
67813,SDS011,54613,47.5764368,7.52393901,,2025-12-19,1.0,1.0
67816,SDS011,54614,47.576,7.524,,2025-12-19,1.0,1.0
67819,SDS011,54618,52.018,5.576,,2025-12-19,1.0,1.0
67828,SDS011,54626,45.436,10.942,,2025-12-19,1.0,1.0
67839,SDS011,54636,51.684,5.142,,2025-12-19,1.0,1.0
67843,SDS011,54645,49.9107739,10.91473675,,2025-12-19,2.0,2.0
67861,SDS011,54665,51.462,6.698,,2025-12-19,1.0,1.0
67867,SDS011,54672,46.096,14.47,,2025-12-19,1.0,1.0
67869,SDS011,54673,52.262,6.83,,2025-12-19,1.0,1.0
67889,SDS011,54685,52.082,5.426,,2025-12-19,1.0,1.0
67904,SDS011,54709,43.614,1.576,,2025-12-19,1.0,1.0
67930,SDS011,63902,52.0,5.954,,2025-12-19,2.0,1.0
67941,SDS011,54731,42.6,23.476,,2025-12-19,1.0,1.0
67953,SDS011,54739,50.5877389,27.64543517,,2025-12-19,2.0,1.0
67965,SDS011,54749,47.85,9.002,,2025-12-19,3.0,2.0
67973,SDS011,54756,51.14,6.952,,2025-12-19,1.0,1.0
67986,SDS011,54767,53.8,15.956,,2025-12-19,1.0,1.0
68006,SDS011,54792,51.5714427,5.470653,,2025-12-19,1.0,1.0
68050,SDS011,54839,51.364,7.246,,2025-12-19,1.0,1.0
68066,SDS011,77818,51.03819558,16.77081764,,2025-12-19,2.0,1.0
68069,SDS011,54857,53.84379513,10.17452806,,2025-12-19,1.0,1.0
68072,SDS011,80014,51.502,7.446,,2025-12-19,1.0,1.0
68089,SDS011,85535,50.986,6.99,,2025-12-19,1.0,1.0
68097,SDS011,54886,47.036,15.466,,2025-12-19,1.0,1.0
68106,SDS011,54892,47.488,19.026,,2025-12-19,1.0,1.0
68108,SDS011,54893,49.864,19.084,,2025-12-19,10.0,6.0
68114,SDS011,54907,51.56658385,4.63045299,,2025-12-19,1.0,1.0
68129,SDS011,54934,47.79281491,10.62085032,,2025-12-19,1.0,1.0
68130,SDS011,77459,51.46469392,5.55533016,,2025-12-19,1.0,1.0
68168,SDS011,54981,50.206,15.978,,2025-12-19,2.0,3.0
68184,SDS011,79714,49.01394128,8.3569023,,2025-12-19,1.0,1.0
68192,SDS011,55012,47.562,18.414,,2025-12-19,10.0,3.0
68196,SDS011,85426,49.382,11.358,,2025-12-19,1.0,1.0
68212,SDS011,55035,47.792,8.724,,2025-12-19,2.0,2.0
68214,SDS011,55036,52.138,5.236,,2025-12-19,1.0,1.0
68216,SDS011,55037,52.354,4.992,,2025-12-19,1.0,1.0
68220,SDS011,55042,52.34507982,14.83022118,,2025-12-19,2.0,1.0
68224,SDS011,57497,43.322,21.932,,2025-12-19,9.0,5.0
68225,SDS011,55045,49.41,11.03,,2025-12-19,3.0,4.0
68229,SDS011,55048,52.22,5.16,,2025-12-19,1.0,1.0
68240,SDS011,55057,55.822446,49.07228261,,2025-12-19,1.0,1.0
68247,SDS011,55064,49.636,12.164,,2025-12-19,1.0,1.0
68249,SDS011,55065,51.58,4.66,,2025-12-19,1.0,1.0
68250,SDS011,55066,51.56,4.642,,2025-12-19,1.0,1.0
68262,SDS011,67419,46.143275,19.6653798,,2025-12-19,10.0,10.0
68273,SDS011,55104,47.356,19.448,,2025-12-19,3.0,2.0
68277,SDS011,55107,51.68960257,5.11624664,,2025-12-19,1.0,1.0
68287,SDS011,55119,51.557114,5.4251991,,2025-12-19,1.0,1.0
68289,SDS011,55120,51.5656457,5.4637883,,2025-12-19,1.0,1.0
68291,SDS011,55121,51.5490681,5.484402,,2025-12-19,1.0,1.0
68300,SDS011,55146,47.468,18.806,,2025-12-19,1.0,1.0
68306,SDS011,55153,52.5266168,13.6972121,,2025-12-19,1.0,1.0
68311,SDS011,55159,59.9953,30.33039,,2025-12-19,1.0,1.0
68315,SDS011,55508,54.368,18.406,,2025-12-19,3.0,3.0
68319,SDS011,55168,51.12,17.024,,2025-12-19,3.0,2.0
68325,SDS011,55176,50.87697216,20.6063312,,2025-12-19,5.0,3.0
68336,SDS011,55234,51.20775816,17.38605469,,2025-12-19,1.0,1.0
68345,SDS011,72554,44.28812306,19.88884538,,2025-12-19,10.0,8.0
68353,SDS011,55274,43.06,25.618,,2025-12-19,3.0,2.0
68375,SDS011,55318,52.068,5.188,,2025-12-19,1.0,1.0
68396,SDS011,55356,42.668584,23.271098,,2025-12-19,5.0,3.0
68400,SDS011,55358,51.7072862,5.2259286,,2025-12-19,1.0,1.0
68404,SDS011,55366,52.0114634,6.438602,,2025-12-19,1.0,1.0
68410,SDS011,55382,48.46713145,9.94253709,,2025-12-19,2.0,1.0
68432,SDS011,84734,51.35,17.056,,2025-12-19,1.0,1.0
68434,SDS011,55414,60.41283147,25.10170519,,2025-12-19,1.0,1.0
68438,SDS011,55421,51.6,5.718,,2025-12-19,1.0,1.0
68451,SDS011,55435,39.5694032,2.65431619,,2025-12-19,1.0,1.0
68455,SDS011,55437,55.046,38.838,,2025-12-19,1.0,1.0
68475,SDS011,55464,48.266,14.188,,2025-12-19,2.0,1.0
68482,SDS011,55470,52.64348164,1.30273463,,2025-12-19,1.0,1.0
68484,SDS011,55472,50.06,21.96,,2025-12-19,3.0,2.0
68507,SDS011,55510,49.56,19.09,,2025-12-19,7.0,4.0
68509,SDS011,55512,50.102,19.958,,2025-12-19,4.0,3.0
68521,SDS011,55522,50.30507475,18.84638249,,2025-12-19,7.0,5.0
68527,SDS011,55525,47.16170354,16.6385445,,2025-12-19,1.0,1.0
68533,SDS011,55528,51.33364025,6.33937687,,2025-12-19,1.0,1.0
68579,SDS011,85350,52.01,5.42,,2025-12-19,1.0,1.0
68587,SDS011,55560,52.174,20.996,,2025-12-19,1.0,1.0
68597,SDS011,55568,51.037457,-2.829591,,2025-12-19,1.0,1.0
68608,SDS011,55581,46.718,7.69,,2025-12-19,1.0,1.0
68617,SDS011,55598,50.97111502,6.75515145,,2025-12-19,1.0,1.0
68635,SDS011,55626,47.13100184,27.57293701,,2025-12-19,1.0,1.0
68639,SDS011,55628,47.16836004,27.605896,,2025-12-19,3.0,3.0
68641,SDS011,55629,47.17582853,27.59490967,,2025-12-19,3.0,2.0
68645,SDS011,55631,47.19076236,27.54547119,,2025-12-19,5.0,3.0
68653,SDS011,55636,51.108,13.622,,2025-12-19,1.0,1.0
68655,SDS011,55638,51.122,13.606,,2025-12-19,1.0,1.0
68664,SDS011,55648,42.66197944,23.36177498,,2025-12-19,1.0,1.0
68686,SDS011,56044,52.53778507,13.48292112,,2025-12-19,1.0,1.0
68700,SDS011,55682,51.114,5.882,,2025-12-19,1.0,1.0
68744,SDS011,73143,45.456,11.064,,2025-12-19,3.0,2.0
68749,SDS011,55740,52.66819143,4.8622334,,2025-12-19,10.0,10.0
68759,SDS011,55748,50.99895415,4.31060761,,2025-12-19,1.0,1.0
68761,SDS011,55749,48.2671909,14.43863505,,2025-12-19,1.0,1.0
68763,SDS011,55754,52.03860371,5.56663299,,2025-12-19,1.0,1.0
68771,SDS011,55764,40.68655956,23.0004707,,2025-12-19,1.0,1.0
68773,SDS011,55986,51.78155685,10.0637126,,2025-12-19,1.0,1.0
68800,SDS011,55784,50.734,7.086,,2025-12-19,1.0,1.0
68803,SDS011,55787,52.678,13.314,,2025-12-19,1.0,1.0
68806,SDS011,55800,54.272,18.558,,2025-12-19,2.0,2.0
68821,SDS011,55834,50.87,4.606,,2025-12-19,1.0,1.0
68856,SDS011,55860,56.31194523,44.00297463,,2025-12-19,1.0,1.0
68858,SDS011,55864,49.238,8.092,,2025-12-19,1.0,1.0
68866,SDS011,56451,44.804,20.476,,2025-12-19,9.0,6.0
68870,SDS011,55906,52.278,6.808,,2025-12-19,1.0,1.0
68874,SDS011,61058,52.300234,5.1423188,,2025-12-19,1.0,1.0
68886,SDS011,55925,51.764,6.402,,2025-12-19,10.0,10.0
68888,SDS011,55930,47.412,8.79,,2025-12-19,1.0,1.0
68910,SDS011,55953,51.65,-0.522,,2025-12-19,1.0,1.0
68913,SDS011,55954,52.30765078,8.03833634,,2025-12-19,1.0,1.0
68942,SDS011,60852,52.19,4.422,,2025-12-19,1.0,1.0
68947,SDS011,55996,49.546,7.4,,2025-12-19,1.0,1.0
68956,SDS011,56989,53.3805768,-1.5024412,,2025-12-19,1.0,1.0
68958,SDS011,56598,53.23905548,-1.45717442,,2025-12-19,1.0,1.0
68966,SDS011,56018,52.27262265,6.76760899,,2025-12-19,1.0,1.0
68987,SDS011,56038,46.08,11.116,,2025-12-19,1.0,1.0
68993,SDS011,56054,50.968,5.816,,2025-12-19,1.0,1.0
68997,SDS011,56342,52.276447,7.48033,,2025-12-19,1.0,1.0
69008,SDS011,56065,52.472,13.38,,2025-12-19,1.0,1.0
69026,SDS011,56080,47.594,19.116,,2025-12-19,3.0,3.0
69030,SDS011,56083,48.774,8.942,,2025-12-19,2.0,1.0
69034,SDS011,56091,55.756,37.412,,2025-12-19,1.0,1.0
69083,SDS011,56185,48.526,9.044,,2025-12-19,2.0,1.0
69087,SDS011,56190,43.562,5.036,,2025-12-19,1.0,1.0
69094,SDS011,56205,51.9878282,6.5597891,,2025-12-19,1.0,1.0
69115,SDS011,78736,51.0825127,16.86999895,,2025-12-19,2.0,2.0
69126,SDS011,56688,50.234,19.292,,2025-12-19,10.0,5.0
69132,SDS011,56236,50.912689,6.929439,,2025-12-19,1.0,1.0
69140,SDS011,56244,44.93354662,26.02692783,,2025-12-19,3.0,3.0
69152,SDS011,56261,51.58,4.578,,2025-12-19,1.0,1.0
69154,SDS011,56263,42.68273747,23.46514571,,2025-12-19,5.0,2.0
69155,SDS011,88825,54.4674155,18.4053126,,2025-12-19,2.0,2.0
69161,SDS011,56269,51.738,21.652,,2025-12-19,1.0,1.0
69170,SDS011,56279,47.902,12.308,,2025-12-19,1.0,1.0
69175,SDS011,56284,42.67526825,23.29737544,,2025-12-19,7.0,6.0
69185,SDS011,56298,49.246,9.41,,2025-12-19,1.0,1.0
69188,SDS011,56302,52.322,5.926,,2025-12-19,1.0,1.0
69207,SDS011,70114,47.69,8.898,,2025-12-19,1.0,1.0
69211,SDS011,56324,52.0171278,8.68093299,,2025-12-19,1.0,1.0
69226,SDS011,56334,52.398,7.552,,2025-12-19,1.0,1.0
69233,SDS011,56347,49.69683075,13.25687492,,2025-12-19,2.0,2.0
69246,SDS011,56358,56.328,43.992,,2025-12-19,1.0,1.0
69256,SDS011,56376,53.356,-1.748,,2025-12-19,1.0,1.0
69280,SDS011,56392,51.082,17.08,,2025-12-19,3.0,2.0
69299,SDS011,56414,43.24490147,27.84972757,,2025-12-19,3.0,2.0
69307,SDS011,57128,47.08168648,8.34167835,,2025-12-19,1.0,1.0
69338,SDS011,84958,51.98698724,5.74725187,,2025-12-19,1.0,1.0
69358,SDS011,56520,49.066,8.66,,2025-12-19,1.0,1.0
69365,SDS011,56527,50.74907995,7.30864285,,2025-12-19,1.0,1.0
69367,SDS011,88086,50.96,6.616,,2025-12-19,1.0,1.0
69369,SDS011,56530,42.64,23.372,,2025-12-19,1.0,1.0
69392,SDS011,56582,44.624,20.378,,2025-12-19,3.0,2.0
69410,SDS011,86532,48.464,9.442,,2025-12-19,1.0,1.0
69412,SDS011,56607,51.68087397,5.11862308,,2025-12-19,1.0,1.0
69419,SDS011,71621,52.02981015,113.51693809,,2025-12-19,1.0,1.0
69434,SDS011,56625,54.322,18.582,,2025-12-19,3.0,2.0
69437,SDS011,56626,48.81132403,9.23109859,,2025-12-19,1.0,1.0
69459,SDS011,85643,55.682,37.592,,2025-12-19,1.0,1.0
69485,SDS011,56677,51.71,5.366,,2025-12-19,1.0,1.0
69509,SDS011,56708,52.636551,4.8359625,,2025-12-19,1.0,1.0
69511,SDS011,70777,52.034,4.644,,2025-12-19,1.0,1.0
69513,SDS011,56711,51.470944,-2.5794697,,2025-12-19,1.0,1.0
69529,SDS011,56727,47.188,8.84,,2025-12-19,1.0,1.0
69534,SDS011,56754,51.568,5.048,,2025-12-19,1.0,1.0
69547,SDS011,56767,47.8592633,9.01417025,,2025-12-19,2.0,1.0
69549,SDS011,56768,53.04961292,6.98884847,,2025-12-19,1.0,1.0
69561,SDS011,56775,52.027687,5.0748777,,2025-12-19,1.0,1.0
69569,SDS011,56781,42.292,23.146,,2025-12-19,3.0,2.0
69588,SDS011,56792,50.644,17.984,,2025-12-19,2.0,2.0
69594,SDS011,56800,52.142,5.364,,2025-12-19,1.0,1.0
69599,SDS011,56805,44.42081043,26.06870592,,2025-12-19,4.0,3.0
69625,SDS011,56847,51.984,5.088,,2025-12-19,2.0,1.0
69627,SDS011,56850,51.984,5.088,,2025-12-19,1.0,1.0
69629,SDS011,56857,52.212,5.496,,2025-12-19,1.0,1.0
69636,SDS011,56860,51.144,16.954,,2025-12-19,2.0,5.0
69684,SDS011,56929,47.05959734,15.43847054,,2025-12-19,2.0,1.0
69694,SDS011,57963,52.1522814,20.71089953,,2025-12-19,3.0,2.0
69696,SDS011,56956,46.77315494,23.58974129,,2025-12-19,7.0,5.0
69700,SDS011,56961,51.7099991,19.63063486,,2025-12-19,2.0,1.0
69706,SDS011,56975,55.726,37.566,,2025-12-19,1.0,1.0
69714,SDS011,56981,53.532,49.398,,2025-12-19,1.0,1.0
69730,SDS011,56996,48.138,11.538,,2025-12-19,1.0,1.0
69734,SDS011,57209,48.64538913,9.14069366,,2025-12-19,1.0,1.0
69736,SDS011,64476,55.004,73.342,,2025-12-19,1.0,1.0
69750,SDS011,57335,52.288,6.056,,2025-12-19,1.0,1.0
69752,SDS011,57551,53.35895284,-1.51966453,,2025-12-19,1.0,1.0
69759,SDS011,58662,47.06446538,15.40812671,,2025-12-19,2.0,1.0
69761,SDS011,57034,42.46817273,21.4639619,,2025-12-19,10.0,10.0
69765,SDS011,57039,48.014,21.384,,2025-12-19,5.0,3.0
69789,SDS011,57064,52.046,4.8,,2025-12-19,1.0,1.0
69795,SDS011,57073,45.65,9.612,,2025-12-19,2.0,1.0
69797,SDS011,68478,53.20058691,44.9977358,,2025-12-19,1.0,1.0
69820,SDS011,57118,51.3451596,17.11373538,,2025-12-19,2.0,1.0
69826,SDS011,57386,50.3992556,18.8163693,,2025-12-19,7.0,3.0
69837,SDS011,57135,51.992,4.476,,2025-12-19,1.0,1.0
69841,SDS011,57138,51.326,-0.068,,2025-12-19,1.0,1.0
69851,SDS011,57145,52.31046595,21.07182384,,2025-12-19,3.0,1.0
69854,SDS011,57146,48.14,16.304,,2025-12-19,1.0,1.0
69856,SDS011,57147,53.582,10.112,,2025-12-19,1.0,1.0
69877,SDS011,70037,51.19,6.808,,2025-12-19,1.0,1.0
69878,SDS011,57161,43.136,24.706,,2025-12-19,2.0,2.0
69880,SDS011,57163,47.60484391,19.38555032,,2025-12-19,1.0,1.0
69890,SDS011,57170,43.964,21.262,,2025-12-19,10.0,10.0
69894,SDS011,57172,52.034,5.09,,2025-12-19,1.0,1.0
69896,SDS011,86812,51.29664507,6.85170293,,2025-12-19,1.0,1.0
69910,SDS011,63555,49.92,17.868,,2025-12-19,1.0,1.0
69917,SDS011,83851,42.712,23.632,,2025-12-19,3.0,3.0
69922,SDS011,57215,53.1551765,18.1029693,,2025-12-19,9.0,6.0
69925,SDS011,57217,47.286,8.53,,2025-12-19,2.0,1.0
69933,SDS011,57245,50.93518312,15.745157,,2025-12-19,1.0,1.0
69937,SDS011,57248,47.32,15.998,,2025-12-19,1.0,1.0
69939,SDS011,57250,55.85530992,37.64254832,,2025-12-19,1.0,1.0
69947,SDS011,57273,50.86798965,4.75427499,,2025-12-19,1.0,1.0
69949,SDS011,57274,46.20290553,6.13460898,,2025-12-19,2.0,2.0
69951,SDS011,60406,48.408,13.392,,2025-12-19,1.0,1.0
69970,SDS011,57301,50.328,8.542,,2025-12-19,1.0,1.0
69977,SDS011,57317,43.606,3.872,,2025-12-19,2.0,1.0
69987,SDS011,57330,48.4721118,7.99069188,,2025-12-19,1.0,1.0
69989,SDS011,57331,52.054,5.294,,2025-12-19,1.0,1.0
69993,SDS011,57336,51.8292671,4.97085214,,2025-12-19,1.0,1.0
69997,SDS011,57338,49.046,8.468,,2025-12-19,1.0,1.0
69998,SDS011,57339,52.156,5.372,,2025-12-19,1.0,1.0
70002,SDS011,57341,51.984,5.088,,2025-12-19,1.0,1.0
70014,SDS011,57358,51.094,6.76,,2025-12-19,1.0,1.0
70052,SDS011,57398,52.032,4.376,,2025-12-19,1.0,1.0
70063,SDS011,57420,45.22894,10.32822,,2025-12-19,1.0,1.0
70067,SDS011,57425,51.616,6.68,,2025-12-19,1.0,1.0
70071,SDS011,57434,42.794,23.302,,2025-12-19,2.0,2.0
70078,SDS011,57451,52.4950186,13.45689545,,2025-12-19,1.0,1.0
70084,SDS011,57455,47.52223739,8.54417682,,2025-12-19,1.0,1.0
70098,SDS011,63743,43.48469463,25.81361711,,2025-12-19,3.0,3.0
70102,SDS011,57470,50.034,15.256,,2025-12-19,1.0,1.0
70106,SDS011,57473,37.50720154,15.08054852,,2025-12-19,1.0,1.0
70122,SDS011,57489,37.404,24.92,,2025-12-19,2.0,2.0
70126,SDS011,57491,42.694,23.314,,2025-12-19,10.0,7.0
70132,SDS011,57495,49.922,7.966,,2025-12-19,1.0,1.0
70138,SDS011,81855,43.056,0.15,,2025-12-19,1.0,1.0
70148,SDS011,57514,52.164,5.282,,2025-12-19,1.0,1.0
70161,SDS011,57534,49.44358666,13.24583441,,2025-12-19,1.0,1.0
70163,SDS011,57536,53.07960055,18.22564512,,2025-12-19,5.0,3.0
70177,SDS011,57550,51.24560105,5.70409566,,2025-12-19,1.0,1.0
70183,SDS011,57554,51.546,6.776,,2025-12-19,1.0,1.0
70195,SDS011,57580,51.76867767,6.10318372,,2025-12-19,1.0,1.0
70199,SDS011,57587,55.688,37.6,,2025-12-19,1.0,1.0
70207,SDS011,57594,47.692,17.748,,2025-12-19,1.0,1.0
70213,SDS011,60138,55.808,37.078,,2025-12-19,1.0,1.0
70216,SDS011,65567,55.684,37.57,,2025-12-19,1.0,1.0
70233,SDS011,77670,42.636,23.376,,2025-12-19,2.0,2.0
70239,SDS011,57629,52.256,10.414,,2025-12-19,1.0,1.0
70247,SDS011,57641,51.416,5.506,,2025-12-19,1.0,1.0
70270,SDS011,57680,54.292,18.598,,2025-12-19,3.0,2.0
70301,SDS011,57706,56.326,43.882,,2025-12-19,1.0,1.0
70305,SDS011,57714,51.698,5.344,,2025-12-19,1.0,1.0
70312,SDS011,57723,51.698,5.344,,2025-12-19,1.0,1.0
70313,SDS011,71040,47.526,18.986,,2025-12-19,2.0,2.0
70316,SDS011,57729,44.2061283,12.0390245,,2025-12-19,3.0,2.0
70322,SDS011,57735,56.264,43.898,,2025-12-19,1.0,1.0
70324,SDS011,57739,48.98129715,9.5837124,,2025-12-19,1.0,1.0
70334,SDS011,57753,52.38735672,13.38938764,,2025-12-19,1.0,1.0
70335,SDS011,57756,47.408,18.94,,2025-12-19,1.0,1.0
70340,SDS011,57763,55.80665495,37.71483755,,2025-12-19,1.0,1.0
70342,SDS011,57767,42.068,24.752,,2025-12-19,2.0,2.0
70350,SDS011,57772,54.80380166,37.17250943,,2025-12-19,1.0,1.0
70357,SDS011,57780,50.0581656,14.4250174,,2025-12-19,2.0,1.0
70359,SDS011,57782,42.44843931,24.38214254,,2025-12-19,1.0,1.0
70367,SDS011,57789,53.868,10.728,,2025-12-19,1.0,1.0
70381,SDS011,57951,42.73368698,24.25173669,,2025-12-19,1.0,1.0
70406,SDS011,83361,52.196,-0.074,,2025-12-19,1.0,1.0
70412,SDS011,58164,50.0478519,9.1650486,,2025-12-19,1.0,1.0
70414,SDS011,57837,52.06389294,113.47843873,,2025-12-19,1.0,1.0
70416,SDS011,82450,51.316,12.41,,2025-12-19,1.0,1.0
70420,SDS011,57848,51.938,15.52,,2025-12-19,1.0,1.0
70426,SDS011,57872,55.432,37.248,,2025-12-19,1.0,1.0
70433,SDS011,57876,47.792,12.96,,2025-12-19,1.0,1.0
70441,SDS011,61285,51.171366,16.81858,,2025-12-19,2.0,2.0
70444,SDS011,57902,49.638,11.07,,2025-12-19,1.0,1.0
70452,SDS011,57911,42.64286663,23.40947002,,2025-12-19,10.0,5.0
70457,SDS011,57919,56.194,95.716,,2025-12-19,1.0,1.0
70467,SDS011,57934,51.532,7.684,,2025-12-19,1.0,1.0
70469,SDS011,57940,51.62641026,7.79099107,,2025-12-19,1.0,1.0
70487,SDS011,57976,48.174,16.37,,2025-12-19,1.0,1.0
70495,SDS011,58024,51.37641919,6.11564845,,2025-12-19,1.0,1.0
70501,SDS011,58029,45.671073,11.939802,,2025-12-19,3.0,3.0
70505,SDS011,58032,49.82,6.274,,2025-12-19,1.0,1.0
70508,SDS011,58039,48.52085022,11.23126249,,2025-12-19,1.0,1.0
70526,SDS011,58082,52.41252655,13.1085392,,2025-12-19,1.0,1.0
70528,SDS011,74661,50.29629944,3.3826974,,2025-12-19,1.0,1.0
70535,SDS011,58089,48.752,11.338,,2025-12-19,2.0,1.0
70543,SDS011,58097,48.364,-1.224,,2025-12-19,1.0,1.0
70549,SDS011,58101,48.658,2.328,,2025-12-19,1.0,1.0
70558,SDS011,58108,48.094,11.838,,2025-12-19,1.0,1.0
70574,SDS011,58137,56.32326128,43.92649516,,2025-12-19,1.0,1.0
70584,SDS011,58150,49.53,8.666,,2025-12-19,1.0,1.0
70590,SDS011,58153,41.48808081,14.04878855,,2025-12-19,2.0,1.0
70592,SDS011,58294,42.988,20.338,,2025-12-19,10.0,10.0
70607,SDS011,82526,52.5107691,13.2705853,,2025-12-19,1.0,1.0
70611,SDS011,58175,53.5847099,55.8966833,,2025-12-19,1.0,1.0
70615,SDS011,58691,55.81093665,37.08116472,,2025-12-19,1.0,1.0
70619,SDS011,58183,51.5059978,5.4034958,,2025-12-19,1.0,1.0
70629,SDS011,58196,46.192,18.934,,2025-12-19,1.0,1.0
70645,SDS011,58494,55.82200433,37.37725586,,2025-12-19,1.0,1.0
70649,SDS011,58217,55.80664126,37.32381016,,2025-12-19,1.0,1.0
70675,SDS011,59069,52.242,20.9,,2025-12-19,3.0,2.0
70683,SDS011,58263,48.146,11.44,,2025-12-19,1.0,1.0
70685,SDS011,58264,52.69602266,6.8650791,,2025-12-19,1.0,1.0
70696,SDS011,58271,53.6232781,55.9029164,,2025-12-19,1.0,1.0
70707,SDS011,58277,47.316,18.908,,2025-12-19,8.0,3.0
70723,SDS011,58303,52.07596933,8.72742802,,2025-12-19,1.0,1.0
70735,SDS011,58803,-15.989722,-47.848056,,2025-12-19,1.0,1.0
70757,SDS011,59316,52.963444,7.102163,,2025-12-19,1.0,1.0
70787,SDS011,68385,47.752,19.1,,2025-12-19,1.0,1.0
70789,SDS011,58395,51.628494,5.0836921,,2025-12-19,1.0,1.0
70821,SDS011,58441,59.53225975,15.01603872,,2025-12-19,1.0,1.0
70829,SDS011,58451,51.55,7.208,,2025-12-19,1.0,1.0
70832,SDS011,71099,59.528,17.886,,2025-12-19,2.0,1.0
70834,SDS011,58456,52.33002402,14.55380291,,2025-12-19,10.0,10.0
70842,SDS011,58469,52.312,16.97,,2025-12-19,10.0,4.0
70848,SDS011,58474,52.32994534,14.55394775,,2025-12-19,1.0,1.0
